,PMID,Title,Year,PMC_ID,Organisms,Products,Genes_and_modifications
6888,29181978,Improving the Secretion Yield of the β-Galactosidase Bgal1-3 in Pichia pastoris for Use as a Potential Catalyst in the Production of Prebiotic-Enriched Milk.,2017,,['Komagataella pastoris'],,
6889,29183329,Surface display of ACC deaminase on endophytic Enterobacteriaceae strains to increase saline resistance of host rice sprouts by regulating plant ethylene synthesis.,2017,5704625,,['Ethylene'],
6890,29183749,Heterologous transporter expression for improved fatty alcohol secretion in yeast.,2018,,['Saccharomyces cerevisiae'],['Other biofuels'],"{'FAA1': ['Negative'], 'POX1': ['Negative']}"
6891,29188179,Development of a high efficiency integration system and promoter library for rapid modification of <i>Pseudomonas putida</i> KT2440.,2017,5699527,['Pseudomonas putida'],"['Dna', 'Oligonucleotide']",{'hsdR': ['Negative']}
6892,29188180,Comparison of orthologous cyanobacterial aldehyde deformylating oxygenases in the production of volatile C3-C7 alkanes in engineered <i>E. coli</i>.,2017,5699528,['Escherichia coli'],['C3c7alkane'],{'ahr': ['Positive']}
6893,29188181,Eliminating a global regulator of carbon catabolite repression enhances the conversion of aromatic lignin monomers to muconate in <i>Pseudomonas putida</i> KT2440.,2017,5699531,['Pseudomonas putida'],['Muconate'],{'crc': ['Negative']}
6894,29188183,Isobutanol production in <i>Synechocystis</i> PCC 6803 using heterologous and endogenous alcohol dehydrogenases.,2017,5699533,['Synechocystis PCC'],['Butanol'],
6895,29188184,UP Finder: A COBRA toolbox extension for identifying gene overexpression strategies for targeted overproduction.,2017,5699525,"['Escherichia coli', 'Synechocystis PCC']",['Finder'],
6896,29188185,Metabolic engineering of <i>Schizosaccharomyces pombe</i> via CRISPR-Cas9 genome editing for lactic acid production from glucose and cellobiose.,2017,5699526,['Schizosaccharomyces pombe'],['Lactate'],
6897,29188186,"YaliBricks, a versatile genetic toolkit for streamlined and rapid pathway engineering in <i>Yarrowia lipolytica</i>.",2017,5699529,['Yarrowia lipolytica'],"['Pacl2', 'Fatty acids']",{'XPR2': ['Other']}
6898,29188187,Genome sequence and analysis of <i>Escherichia coli</i> production strain LS5218.,2017,5699524,['Escherichia coli'],['Ls5218'],"{'argF': ['Positive'], 'cpsB': ['Positive'], 'cpsG': ['Positive'], 'fcl': ['Positive'], 'galF': ['Positive'], 'gmd': ['Positive'], 'ilvG': ['Positive'], 'insA': ['Negative'], 'rfbA': ['Positive'], 'rfbB': ['Positive'], 'rfbD': ['Positive'], 'rph': ['Positive', 'Other'], 'rpoD': ['Other'], 'wcaF': ['Positive'], 'wcaJ': ['Positive'], 'wcaK': ['Positive'], 'wcaL': ['Positive'], 'wzxC': ['Positive'], 'yeaP': ['Negative']}"
6899,29188330,Metabolic pathway of 6-aminohexanoate in the nylon oligomer-degrading bacterium Arthrobacter sp. KI72: identification of the enzymes responsible for the conversion of 6-aminohexanoate to adipate.,2018,,['Escherichia coli'],['Adipate'],
6900,29188707,Increasing Extracellular Free Fatty Acid Production in Escherichia coli by Disrupting Membrane Transport Systems.,2017,,['Escherichia coli'],['Fatty acids'],{'mdlA': ['Negative']}
6901,29190088,"Highly Effective Polyphosphate Synthesis, Phosphate Removal, and Concentration Using Engineered Environmental Bacteria Based on a Simple Solo Medium-Copy Plasmid Strategy.",2018,,['Citrobacter freundii'],['Polyp'],
6902,29193870,Strain engineering to reduce acetate accumulation during microaerobic growth conditions in Escherichia coli.,2018,,['Escherichia coli'],,{'arcA': ['Negative']}
6903,29195152,"d-1,2,4-Butanetriol production from renewable biomass with optimization of synthetic pathway in engineered Escherichia coli.",2018,,['Escherichia coli'],['Other biofuels'],
6904,29196124,Combined engineering of disaccharide transport and phosphorolysis for enhanced ATP yield from sucrose fermentation in Saccharomyces cerevisiae.,2018,,['Saccharomyces cerevisiae'],['Sucrose'],"{'MAL12': ['Positive'], 'PGM2': ['Positive'], 'SUC2': ['Negative']}"
6905,29196644,Adaptive laboratory evolution of Corynebacterium glutamicum towards higher growth rates on glucose minimal medium.,2017,5711897,['Corynebacterium glutamicum'],['Amino acids'],{'ptsG': ['Positive']}
6906,29196893,High yield production of four-carbon dicarboxylic acids by metabolically engineered Escherichia coli.,2018,,['Escherichia coli'],['Fourcarbon'],{'fumB': ['Negative']}
6907,29197181,Investigating the strategies for microbial production of trehalose from lignocellulosic sugars.,2018,,['Escherichia coli'],['Trehalose'],
6908,29197183,Production of itaconic acid from acetate by engineering acid-tolerant Escherichia coli W.,2018,,['Escherichia coli'],['Itaconate2'],{'cad': ['Positive']}
6909,29197184,Constructing a cellulosic yeast host with an efficient cellulase cocktail.,2018,,"['Trichoderma reesei', 'Kluyveromyces marxianus', 'Aspergillus niger', 'Neocallimastix patriciarum']",['Cellulasecocktail'],
6910,29199103,Diversion of the long-chain acyl-ACP pool in Synechocystis to fatty alcohols through CRISPRi repression of the essential phosphate acyltransferase PlsX.,2018,,['Synechocystis PCC'],['Fattyalcohol'],
6911,29201141,"Valorization of pyrolysis water: a biorefinery side stream, for 1,2-propanediol production with engineered <i>Corynebacterium glutamicum</i>.",2017,5697356,['Corynebacterium glutamicum'],['Propanediol'],{'gldA': ['Positive']}
6912,29201143,Transcriptomic profiling and genetic analyses reveal novel key regulators of cellulase and xylanase gene expression in <i>Penicillium oxalicum</i>.,2017,5700522,['Penicillium oxalicum'],['Enzymes'],
6913,29201559,Genomic characterization of a new endophytic <i>Streptomyces kebangsaanensis</i> identifies biosynthetic pathway gene clusters for novel phenazine antibiotic production.,2017,5712208,['Streptomyces kebangsaanensis'],['Phenazineantibiotic'],
6914,29202518,[Construction of high-yield strain by optimizing lycopene cyclase for β-carotene production].,2017,,['Escherichia coli'],['Carotenoids'],{'crtY': ['Positive']}
6915,29202700,Characterization of lpaH2 gene corresponding to lipopeptide synthesis in Bacillus amyloliquefaciens HAB-2.,2017,5716053,['Bacillus amyloliquefaciens'],['Lipopeptide'],
6916,29203223,Expression of heterologous non-oxidative pentose phosphate pathway from Bacillus methanolicus and phosphoglucose isomerase deletion improves methanol assimilation and metabolite production by a synthetic Escherichia coli methylotroph.,2018,,"['Escherichia coli', 'Bacillus methanolicus']",['Enzymes'],{'pgi': ['Negative']}
6917,29204767,Heterologous biosynthesis of triterpenoid ambrein in engineered Escherichia coli.,2018,,['Escherichia coli'],"['Triterpenoid', 'Ambrein']",
6918,29204897,Construction of a cellulose-metabolizing Komagataella phaffii (Pichia pastoris) by co-expressing glucanases and β-glucosidase.,2018,,['Komagataella phaffii'],['Enzymes'],
6919,29205274,Production of cellulosic organic acids via synthetic fungal consortia.,2018,,"['Trichoderma reesei', 'Rhizopus delemar']",,
6920,29208409,Direct fermentation of Jerusalem artichoke tuber powder for production of l-lactic acid and d-lactic acid by metabolically engineered Kluyveromyces marxianus.,2018,,['Kluyveromyces marxianus'],['Lactate'],
6921,29209893,Immobilization of enzymes using a multifunctional fusion polypeptide.,2018,,,,
6922,29213182,Genetic engineering of medium-chain-length fatty acid synthesis in <i>Dunaliella tertiolecta</i> for improved biodiesel production.,2017,5705751,,['Other biofuels'],
6923,29213306,The TcEG1 beetle (<i>Tribolium castaneum</i>) cellulase produced in transgenic switchgrass is active at alkaline pH and auto-hydrolyzes biomass for increased cellobiose release.,2017,5707894,"['Escherichia coli', 'Saccharomyces cerevisiae']",['Tceg1'],{'EXG1': ['Positive']}
6924,29213313,Agronomic performance of <i>Populus deltoides</i> trees engineered for biofuel production.,2017,5707814,['Agrobacterium tumefaciens'],['Other biofuels'],
6925,29213318,Targeted redox and energy cofactor metabolomics in <i>Clostridium thermocellum</i> and <i>Thermoanaerobacterium saccharolyticum</i>.,2017,5707896,"['Thermoanaerobacterium saccharolyticum', 'Acetivibrio thermocellus']",['Ethanol'],
6926,29213320,Metabolome analysis reveals a role for glyceraldehyde 3-phosphate dehydrogenase in the inhibition of <i>C. thermocellum</i> by ethanol.,2017,5708176,['Acetivibrio thermocellus'],['Ethanol'],
6927,29213322,Deletion of the <i>hfsB</i> gene increases ethanol production in <i>Thermoanaerobacterium saccharolyticum</i> and several other thermophilic anaerobic bacteria.,2017,5707799,['Thermoanaerobacterium saccharolyticum'],['Other biofuels'],
6928,29213327,Green route to synthesis of valuable chemical 6-hydroxynicotine from nicotine in tobacco wastes using genetically engineered <i>Agrobacterium tumefaciens</i> S33.,2017,5713474,['Agrobacterium tumefaciens'],['Hydroxynicotine'],
6929,29213328,The transcription factors Hsf1 and Msn2 of thermotolerant <i>Kluyveromyces marxianus</i> promote cell growth and ethanol fermentation of <i>Saccharomyces cerevisiae</i> at high temperatures.,2017,5713069,"['Kluyveromyces marxianus', 'Saccharomyces cerevisiae']",['Acetate'],
6930,29213330,Renewable synthesis of <i>n</i>-butyraldehyde from glucose by engineered <i>Escherichia coli</i>.,2017,5713646,['Escherichia coli'],['Butyraldehyde'],"{'adh': ['Negative'], 'eutG': ['Negative'], 'fdh': ['Positive'], 'yqhD': ['Negative']}"
6931,29214500,Enhancing Cellulase and Hemicellulase Production in Trichoderma orientalis EU7-22 via Knockout of the creA.,2018,,,['Enzymes'],
6932,29214999,"Engineering an aldehyde dehydrogenase toward its substrates, 3-hydroxypropanal and NAD<sup>+</sup>, for enhancing the production of 3-hydroxypropionic acid.",2017,5719400,"['Pseudomonas denitrificans', 'Azospirillum brasilense']",['3HP'],
6933,29216425,Replacing the Ethylmalonyl-CoA Pathway with the Glyoxylate Shunt Provides Metabolic Flexibility in the Central Carbon Metabolism of Methylobacterium extorquens AM1.,2018,,,['Emcp'],
6934,29216572,Gene expression profiling of astaxanthin and fatty acid pathways in Haematococcus pluvialis in response to different LED lighting conditions.,2018,,,['Carotenoids'],
6935,29218151,Assembly line termination in cylindrocyclophane biosynthesis: discovery of an editing type II thioesterase domain in a type I polyketide synthase.,2015,5707447,['Burkholderia mallei'],['Cylindrocyclophane'],{'GroEL': ['Positive']}
6936,29218518,Evaluating the Efficacy of GLUT Inhibitors Using a Seahorse Extracellular Flux Analyzer.,2018,,,['Lactate'],
6937,29218522,A Growth-Based Screening System for Hexose Transporters in Yeast.,2018,,['Saccharomyces cerevisiae'],,
6938,29220508,Model-based design of bistable cell factories for metabolic engineering.,2018,,"['Escherichia coli', 'Saccharomyces cerevisiae']",['Characteristic'],{'fdp': ['Positive']}
6939,29220808,Metabolic engineering of carbon overflow metabolism of Bacillus subtilis for improved N-acetyl-glucosamine production.,2018,,['Bacillus subtilis'],['Acetylglucosamine'],
6940,29220814,Butyric acid production from lignocellulosic biomass hydrolysates by engineered Clostridium tyrobutyricum overexpressing Class I heat shock protein GroESL.,2018,,['Clostridium tyrobutyricum'],['Butyrate'],
6941,29221460,GoldenPiCS: a Golden Gate-derived modular cloning system for applied synthetic biology in the yeast Pichia pastoris.,2017,5723102,['Komagataella pastoris'],['Thiamineprecursorpp7435_chr4–09521005'],"{'ALD4': ['Negative'], 'DAS1': ['Negative'], 'DAS2': ['Negative'], 'FDH1': ['Negative'], 'GAP': ['Negative'], 'GUT1': ['Negative'], 'SHB17': ['Negative']}"
6942,29222763,Designing Optimized Production Hosts by Metabolic Modeling.,2018,,,,
6943,29224624,Baeyer-Villiger monooxygenases from Yarrowia lipolytica catalyze preferentially sulfoxidations.,2018,,['Yarrowia lipolytica'],['Enzymes'],
6944,29224627,Metabolic engineering of Escherichia coli for acetaldehyde overproduction using pyruvate decarboxylase from Zymomonas mobilis.,2018,,"['Escherichia coli', 'Zymomonas mobilis']",['Acetaldehyde'],{'pdc': ['Positive']}
6945,29225699,3-Hydroxypropionaldehyde production from crude glycerol by <i>Lactobacillus diolivorans</i> with enhanced glycerol uptake.,2017,5719546,['Citrobacter freundii'],['Hydroxypropionaldehyde'],
6946,29227472,Engineered synthetic scaffolds for organizing proteins within the bacterial cytoplasm.,2018,,['Escherichia coli'],['Ethanol'],"{'adh': ['Positive'], 'pdc': ['Positive']}"
6947,29228335,Gram-scale production of recombinant microbial enzymes in shake flasks.,2018,,['Escherichia coli'],['Enzymes'],
6948,29230578,Reduced methanol input induces increased protein output by AOX1 promoter in a trans-acting elements engineered Pichia pastoris.,2018,,['Komagataella pastoris'],['Brothinsulinprecursor'],
6949,29231156,Efficient bio-production of citramalate using an engineered Escherichia coli strain.,2018,5882075,['Escherichia coli'],"['Monomer', 'Methylmethacrylate']","{'ldhA': ['Negative'], 'pflB': ['Negative']}"
6950,29232490,CO<sub>2</sub> to Terpenes: Autotrophic and Electroautotrophic α-Humulene Production with Cupriavidus necator.,2018,,['Cupriavidus necator'],['Humulene'],
6951,29233025,Ralstonia eutropha H16 in progress: Applications beside PHAs and establishment as production platform by advanced genetic tools.,2018,,['Cupriavidus necator'],['Beside'],
6952,29233745,RetroPath2.0: A retrosynthesis workflow for metabolic engineers.,2018,,,['Server'],
6953,29234464,"Production of isoprene, one of the high-density fuel precursors, from peanut hull using the high-efficient lignin-removal pretreatment method.",2017,5721603,"['Trichoderma reesei', 'Escherichia coli', 'Saccharomyces cerevisiae', 'Bacillus subtilis']",['Other biofuels'],
6954,29235513,Metabolic engineering of the pentose phosphate pathway for enhanced limonene production in the cyanobacterium Synechocysti s sp. PCC 6803.,2017,5727528,['Synechocystis PCC'],['Limonene'],
6955,29236036,Efficient Enzymatic Routes for the Synthesis of New Eight-membered Cyclic β-Amino Acid and β-Lactam Enantiomers.,2017,6149698,"['Pseudomonas fluorescens', 'Aspergillus oryzae', 'Burkholderia cepacia']",['Cyclicbetaaminoacid'],
6956,29236191,Engineering genome-reduced Bacillus subtilis for acetoin production from xylose.,2018,,['Bacillus subtilis'],['Acetoin'],
6957,29238275,<sup>13</sup>C-assisted metabolic flux analysis to investigate heterotrophic and mixotrophic metabolism in <i>Cupriavidus necator</i> H16.,2018,5715045,['Cupriavidus necator'],['Syngas'],"{'eda': ['Positive'], 'maeB': ['Positive'], 'mdh': ['Positive']}"
6958,29238402,Expressing accessory proteins in cellulolytic <i>Yarrowia lipolytica</i> to improve the conversion yield of recalcitrant cellulose.,2017,5724336,['Yarrowia lipolytica'],['Cellulose'],
6959,29240224,Metabolic characterization of anaerobic fungi provides a path forward for bioprocessing of crude lignocellulose.,2018,,['Saccharomyces cerevisiae'],['Glucopyranose'],
6960,29241456,Designer rhamnolipids by reduction of congener diversity: production and characterization.,2017,5729600,['Pseudomonas aeruginosa'],['Rhamnolipid'],
6961,29246156,The tunable pReX expression vector enables optimizing the T7-based production of membrane and secretory proteins in E. coli.,2017,5732464,['Escherichia coli'],['Proteins'],
6962,29246517,"Enabling the valorization of guaiacol-based lignin: Integrated chemical and biochemical production of cis,cis-muconic acid using metabolically engineered Amycolatopsis sp ATCC 39116.",2018,,"['Escherichia coli', 'Pseudomonas putida', 'Acetobacterium woodii', 'Rhodococcus rhodochrous', 'Saccharomyces cerevisiae']",['Muconate'],{'gusA': ['Positive']}
